,IP,Datetime,2,3,Type,Bytes,Source,Request
2175,213.47.222.133,2015-07-22 20:00:03.928057,AA,ANS,PTR,86400,161.111.78.89.in-addr.arpa.,89-78-111-161.dynamic.chello.pl.
2176,202.155.30.227,2015-07-22 20:00:03.932803,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2177,202.155.30.227,2015-07-22 20:00:03.932803,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2178,202.155.30.227,2015-07-22 20:00:03.932803,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2179,202.155.30.227,2015-07-22 20:00:03.932803,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2180,202.155.30.227,2015-07-22 20:00:03.932803,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2181,202.155.30.227,2015-07-22 20:00:03.932803,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2182,202.155.30.227,2015-07-22 20:00:03.932803,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2183,202.155.30.227,2015-07-22 20:00:03.932803,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2184,213.47.222.133,2015-07-22 20:00:03.933313,AA,ANS,PTR,7200,161.212.65.83.in-addr.arpa.,83-65-212-161.wienerberg.xdsl-line.inode.at.
2185,202.155.30.227,2015-07-22 20:00:03.933431,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2186,202.155.30.227,2015-07-22 20:00:03.933431,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2187,202.155.30.227,2015-07-22 20:00:03.933431,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2188,202.155.30.227,2015-07-22 20:00:03.933431,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2189,202.155.30.227,2015-07-22 20:00:03.933431,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2190,202.155.30.227,2015-07-22 20:00:03.933431,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2191,202.155.30.227,2015-07-22 20:00:03.933431,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2192,202.155.30.227,2015-07-22 20:00:03.933431,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2193,202.155.30.227,2015-07-22 20:00:03.934052,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2194,202.155.30.227,2015-07-22 20:00:03.934052,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2195,202.155.30.227,2015-07-22 20:00:03.934052,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2196,202.155.30.227,2015-07-22 20:00:03.934052,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2197,202.155.30.227,2015-07-22 20:00:03.934052,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2198,202.155.30.227,2015-07-22 20:00:03.934052,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2199,202.155.30.227,2015-07-22 20:00:03.934052,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2200,202.155.30.227,2015-07-22 20:00:03.934052,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2201,202.155.30.227,2015-07-22 20:00:03.934676,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2202,202.155.30.227,2015-07-22 20:00:03.934676,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2203,202.155.30.227,2015-07-22 20:00:03.934676,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2204,202.155.30.227,2015-07-22 20:00:03.934676,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2205,202.155.30.227,2015-07-22 20:00:03.934676,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2206,202.155.30.227,2015-07-22 20:00:03.934676,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2207,202.155.30.227,2015-07-22 20:00:03.934676,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2208,202.155.30.227,2015-07-22 20:00:03.934676,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2209,202.155.30.227,2015-07-22 20:00:03.935424,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2210,202.155.30.227,2015-07-22 20:00:03.935424,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2211,202.155.30.227,2015-07-22 20:00:03.935424,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2212,202.155.30.227,2015-07-22 20:00:03.935424,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2213,202.155.30.227,2015-07-22 20:00:03.935424,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2214,202.155.30.227,2015-07-22 20:00:03.935424,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2215,202.155.30.227,2015-07-22 20:00:03.935424,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2216,202.155.30.227,2015-07-22 20:00:03.935424,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2217,202.155.30.227,2015-07-22 20:00:03.936048,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2218,202.155.30.227,2015-07-22 20:00:03.936048,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2219,202.155.30.227,2015-07-22 20:00:03.936048,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2220,202.155.30.227,2015-07-22 20:00:03.936048,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2221,202.155.30.227,2015-07-22 20:00:03.936048,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2222,202.155.30.227,2015-07-22 20:00:03.936048,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2223,202.155.30.227,2015-07-22 20:00:03.936048,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2224,202.155.30.227,2015-07-22 20:00:03.936048,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2225,202.155.30.227,2015-07-22 20:00:03.936681,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2226,202.155.30.227,2015-07-22 20:00:03.936681,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2227,202.155.30.227,2015-07-22 20:00:03.936681,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2228,202.155.30.227,2015-07-22 20:00:03.936681,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2229,202.155.30.227,2015-07-22 20:00:03.936681,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2230,202.155.30.227,2015-07-22 20:00:03.936681,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2231,202.155.30.227,2015-07-22 20:00:03.936681,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2232,202.155.30.227,2015-07-22 20:00:03.936681,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2233,202.155.30.227,2015-07-22 20:00:03.937421,CD,AUTH,NS,43200,xpnets.co.id.,ns1.xpnets.co.id.
2234,202.155.30.227,2015-07-22 20:00:03.937421,CD,AUTH,NS,43200,xpnets.co.id.,ns2.xpnets.co.id.
2235,202.155.30.227,2015-07-22 20:00:03.937421,CD,AUTH,NS,43200,xpnets.co.id.,ns3.xpnets.co.id.
2236,202.155.30.227,2015-07-22 20:00:03.937421,CD,AUTH,NS,43200,xpnets.co.id.,ns4.xpnets.co.id.
2237,202.155.30.227,2015-07-22 20:00:03.937421,CD,ADD,A,43200,ns1.xpnets.co.id.,103.254.107.7
2238,202.155.30.227,2015-07-22 20:00:03.937421,CD,ADD,A,43200,ns2.xpnets.co.id.,103.254.107.3
2239,202.155.30.227,2015-07-22 20:00:03.937421,CD,ADD,A,43200,ns3.xpnets.co.id.,103.254.107.8
2240,202.155.30.227,2015-07-22 20:00:03.937421,CD,ADD,A,43200,ns4.xpnets.co.id.,103.254.107.5
2241,195.14.130.130,2015-07-22 20:00:03.937558,AA,AUTH,SOA,41600,195.109.93.in-addr.arpa.,ns1.cytanet.com.cy.
2242,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ANS,PTR,900,162.117.59.206.in-addr.arpa.,nmd.mcd21996.hou.wayport.net.
2243,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",AUTH,NS,900,117.59.206.in-addr.arpa.,auth2.wayport.net.
2244,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",AUTH,NS,900,117.59.206.in-addr.arpa.,auth0.wayport.net.
2245,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",AUTH,NS,900,117.59.206.in-addr.arpa.,auth1.wayport.net.
2246,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,A,86400,auth0.wayport.net.,216.12.255.1
2247,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,AAAA,10,auth0.wayport.net.,2001:4b8:2:101::602
2248,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,A,86400,auth1.wayport.net.,216.12.255.2
2249,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,AAAA,10,auth1.wayport.net.,2001:4b8:3:201::902
2250,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,A,86400,auth2.wayport.net.,216.12.255.3
2251,216.12.255.2,2015-07-22 20:00:03.954163,"AA,RA",ADD,AAAA,10,auth2.wayport.net.,2001:4b8:3:201::903
2252,202.96.128.68,2015-07-22 20:00:03.956041,"AA,RA",AUTH,SOA,172800,59.183.in-addr.arpa.,ns.guangzhou.gd.cn.
2253,211.216.50.170,2015-07-22 20:00:03.958040,AA,AUTH,SOA,43200,194.130.121.in-addr.arpa.,194.130.121.in-addr.arpa.
2254,194.146.106.106,2015-07-22 20:00:03.979400,AA,AUTH,SOA,172800,1.in-addr.arpa.,ns1.apnic.net.
2255,61.74.75.1,2015-07-22 20:00:04.017003,AA,AUTH,SOA,43200,29.58.in-addr.arpa.,g.dns.kr.
2256,24.153.22.142,2015-07-22 20:00:04.022374,AA,ANS,PTR,1200,162.139.115.174.in-addr.arpa.,CPEbc1401e8e973-CMbc1401e8e970.cpe.net.cable.rogers.com.
2257,24.153.22.142,2015-07-22 20:00:04.022374,AA,AUTH,NS,86400,139.115.174.in-addr.arpa.,ns2.wlfdle.rnc.net.cable.rogers.com.
2258,24.153.22.142,2015-07-22 20:00:04.022374,AA,AUTH,NS,86400,139.115.174.in-addr.arpa.,ns3.ym.rnc.net.cable.rogers.com.
2259,24.153.22.142,2015-07-22 20:00:04.022374,AA,AUTH,NS,86400,139.115.174.in-addr.arpa.,ns3.wlfdle.rnc.net.cable.rogers.com.
2260,24.153.22.142,2015-07-22 20:00:04.022374,AA,AUTH,NS,86400,139.115.174.in-addr.arpa.,ns2.ym.rnc.net.cable.rogers.com.
2261,24.153.22.142,2015-07-22 20:00:04.022374,AA,ADD,A,86400,ns2.wlfdle.rnc.net.cable.rogers.com.,24.153.22.14
2262,24.153.22.142,2015-07-22 20:00:04.022374,AA,ADD,A,86400,ns3.ym.rnc.net.cable.rogers.com.,64.71.246.156
2263,24.153.22.142,2015-07-22 20:00:04.022374,AA,ADD,A,86400,ns3.wlfdle.rnc.net.cable.rogers.com.,64.71.246.28
2264,24.153.22.142,2015-07-22 20:00:04.022374,AA,ADD,A,86400,ns2.ym.rnc.net.cable.rogers.com.,24.153.22.142
2265,192.5.4.1,2015-07-22 20:00:04.033621,-,AUTH,NS,172800,222.248.109.in-addr.arpa.,ns1.adman.com.
2266,192.5.4.1,2015-07-22 20:00:04.033621,-,AUTH,NS,172800,222.248.109.in-addr.arpa.,ns2.adman.com.
2267,61.74.75.1,2015-07-22 20:00:04.035617,AA,AUTH,SOA,43200,187.112.in-addr.arpa.,g.dns.kr.
2268,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,G.ROOT-SERVERS.NET.
2269,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,H.ROOT-SERVERS.NET.
2270,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,I.ROOT-SERVERS.NET.
2271,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,J.ROOT-SERVERS.NET.
2272,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,K.ROOT-SERVERS.NET.
2273,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,L.ROOT-SERVERS.NET.
2274,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,M.ROOT-SERVERS.NET.
2275,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,A.ROOT-SERVERS.NET.
2276,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,B.ROOT-SERVERS.NET.
2277,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,C.ROOT-SERVERS.NET.
2278,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,D.ROOT-SERVERS.NET.
2279,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,E.ROOT-SERVERS.NET.
2280,197.112.2.38,2015-07-22 20:00:04.042741,-,AUTH,NS,3600000,.,F.ROOT-SERVERS.NET.
2281,194.146.106.106,2015-07-22 20:00:04.119693,AA,AUTH,SOA,172800,112.in-addr.arpa.,ns1.apnic.net.
2282,192.5.4.1,2015-07-22 20:00:04.121945,AA,AUTH,SOA,3600,46.in-addr.arpa.,pri.authdns.ripe.net.
2283,69.134.7.5,2015-07-22 20:00:04.126316,AA,ANS,PTR,86400,162.251.183.72.in-addr.arpa.,cpe-72-183-251-162.elp.res.rr.com.
2284,69.134.7.5,2015-07-22 20:00:04.126316,AA,AUTH,NS,86400,251.183.72.in-addr.arpa.,dns1.rr.com.
2285,69.134.7.5,2015-07-22 20:00:04.126316,AA,AUTH,NS,86400,251.183.72.in-addr.arpa.,dns6.rr.com.
2286,69.134.7.5,2015-07-22 20:00:04.126316,AA,AUTH,NS,86400,251.183.72.in-addr.arpa.,dns5.rr.com.
2287,69.134.7.5,2015-07-22 20:00:04.126316,AA,AUTH,NS,86400,251.183.72.in-addr.arpa.,dns3.rr.com.
2288,69.134.7.5,2015-07-22 20:00:04.126316,AA,AUTH,NS,86400,251.183.72.in-addr.arpa.,dns2.rr.com.
2289,69.134.7.5,2015-07-22 20:00:04.126316,AA,ADD,A,14400,dns1.rr.com.,69.134.7.5
2290,69.134.7.5,2015-07-22 20:00:04.126316,AA,ADD,A,14400,dns2.rr.com.,69.134.147.5
2291,69.134.7.5,2015-07-22 20:00:04.126316,AA,ADD,A,14400,dns3.rr.com.,69.134.7.6
2292,69.134.7.5,2015-07-22 20:00:04.126316,AA,ADD,A,14400,dns5.rr.com.,65.24.0.171
2293,69.134.7.5,2015-07-22 20:00:04.126316,AA,ADD,A,14400,dns6.rr.com.,76.85.228.83
2294,192.5.4.1,2015-07-22 20:00:04.132563,AA,AUTH,SOA,3600,109.in-addr.arpa.,pri.authdns.ripe.net.
2295,194.146.106.106,2015-07-22 20:00:04.140937,AA,AUTH,SOA,172800,171.in-addr.arpa.,ns1.apnic.net.
2296,211.216.50.180,2015-07-22 20:00:04.141433,AA,AUTH,SOA,43200,170.154.121.in-addr.arpa.,170.154.121.in-addr.arpa.
2297,202.100.4.15,2015-07-22 20:00:04.161921,AA,AUTH,SOA,43200,142.113.in-addr.arpa.,localhost.localdomain.
2298,202.188.0.183,2015-07-22 20:00:04.161941,AA,AUTH,SOA,86400,9.1.in-addr.arpa.,ns1.tm.net.my.
2299,193.0.9.6,2015-07-22 20:00:04.177662,-,AUTH,NS,43200,231.232.95.in-addr.arpa.,dns10.interbusiness.it.
2300,193.0.9.6,2015-07-22 20:00:04.177662,-,AUTH,NS,43200,231.232.95.in-addr.arpa.,dnsts.interbusiness.it.
2301,194.192.207.166,2015-07-22 20:00:04.189780,-,AUTH,NS,86400,213.183.188.IN-ADDR.ARPA.,auth06.ns.tdc.net.
2302,194.192.207.166,2015-07-22 20:00:04.189780,-,AUTH,NS,86400,213.183.188.IN-ADDR.ARPA.,auth05.ns.tdc.net.
2303,194.192.207.166,2015-07-22 20:00:04.189780,-,ADD,A,86400,auth05.ns.tdc.net.,62.243.0.168
2304,194.192.207.166,2015-07-22 20:00:04.189780,-,ADD,AAAA,86400,auth05.ns.tdc.net.,2001:6c8:2:400::168
2305,194.192.207.166,2015-07-22 20:00:04.189780,-,ADD,A,86400,auth06.ns.tdc.net.,194.192.207.174
2306,194.192.207.166,2015-07-22 20:00:04.189780,-,ADD,AAAA,86400,auth06.ns.tdc.net.,2001:6c8:4:400::174
2307,66.174.92.13,2015-07-22 20:00:04.203901,AA,ANS,PTR,7200,163.128.211.75.in-addr.arpa.,163.sub-75-211-128.myvzw.com.
2308,204.61.216.50,2015-07-22 20:00:04.207148,-,AUTH,NS,86400,150.7.207.in-addr.arpa.,ns1.unitedlayer.com.
2309,204.61.216.50,2015-07-22 20:00:04.207148,-,AUTH,NS,86400,150.7.207.in-addr.arpa.,ns2.unitedlayer.com.
2310,204.61.216.50,2015-07-22 20:00:04.217514,-,AUTH,NS,86400,152.238.192.in-addr.arpa.,ns3.31dns.com.
2311,204.61.216.50,2015-07-22 20:00:04.217514,-,AUTH,NS,86400,152.238.192.in-addr.arpa.,ns2.31dns.com.
2312,204.61.216.50,2015-07-22 20:00:04.217514,-,AUTH,NS,86400,152.238.192.in-addr.arpa.,ns4.31dns.com.
2313,204.61.216.50,2015-07-22 20:00:04.217514,-,AUTH,NS,86400,152.238.192.in-addr.arpa.,ns1.31dns.com.
2314,203.83.159.1,2015-07-22 20:00:04.220135,-,AUTH,NS,43200,12.243.211.in-addr.arpa.,ins2.hananet.net.
2315,203.83.159.1,2015-07-22 20:00:04.220135,-,AUTH,NS,43200,12.243.211.in-addr.arpa.,ins1.hananet.net.
2316,151.248.116.137,2015-07-22 20:00:04.235255,AA,AUTH,SOA,10800,222.248.109.in-addr.arpa.,ns1.adman.com.
2317,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,G.ROOT-SERVERS.NET.
2318,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,H.ROOT-SERVERS.NET.
2319,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,I.ROOT-SERVERS.NET.
2320,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,J.ROOT-SERVERS.NET.
2321,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,K.ROOT-SERVERS.NET.
2322,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,L.ROOT-SERVERS.NET.
2323,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,M.ROOT-SERVERS.NET.
2324,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,A.ROOT-SERVERS.NET.
2325,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,B.ROOT-SERVERS.NET.
2326,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,C.ROOT-SERVERS.NET.
2327,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,D.ROOT-SERVERS.NET.
2328,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,E.ROOT-SERVERS.NET.
2329,197.112.2.43,2015-07-22 20:00:04.237629,-,AUTH,NS,3600000,.,F.ROOT-SERVERS.NET.
2330,203.83.159.1,2015-07-22 20:00:04.241499,-,AUTH,NS,43200,74.73.61.in-addr.arpa.,rev2.kornet.net.
2331,203.83.159.1,2015-07-22 20:00:04.241499,-,AUTH,NS,43200,74.73.61.in-addr.arpa.,rev1.kornet.net.
2332,192.5.6.30,2015-07-22 20:00:04.251243,-,AUTH,NS,172800,unitedlayer.com.,ns1.unitedlayer.com.
2333,192.5.6.30,2015-07-22 20:00:04.251243,-,AUTH,NS,172800,unitedlayer.com.,ns2.unitedlayer.com.
2334,192.5.6.30,2015-07-22 20:00:04.251243,-,AUTH,NS,172800,unitedlayer.com.,ns3.unitedlayer.com.
2335,192.5.6.30,2015-07-22 20:00:04.251243,-,AUTH,NS,172800,unitedlayer.com.,ns4.unitedlayer.com.
2336,192.5.6.30,2015-07-22 20:00:04.251243,-,ADD,A,172800,ns1.unitedlayer.com.,209.237.230.11
2337,192.5.6.30,2015-07-22 20:00:04.251243,-,ADD,A,172800,ns2.unitedlayer.com.,209.237.230.22
2338,192.5.6.30,2015-07-22 20:00:04.251243,-,ADD,A,172800,ns3.unitedlayer.com.,209.237.230.130
2339,192.5.6.30,2015-07-22 20:00:04.251243,-,ADD,A,172800,ns4.unitedlayer.com.,207.7.150.77
2340,192.5.6.30,2015-07-22 20:00:04.251743,-,AUTH,NS,172800,unitedlayer.com.,ns1.unitedlayer.com.
2341,192.5.6.30,2015-07-22 20:00:04.251743,-,AUTH,NS,172800,unitedlayer.com.,ns2.unitedlayer.com.
2342,192.5.6.30,2015-07-22 20:00:04.251743,-,AUTH,NS,172800,unitedlayer.com.,ns3.unitedlayer.com.
2343,192.5.6.30,2015-07-22 20:00:04.251743,-,AUTH,NS,172800,unitedlayer.com.,ns4.unitedlayer.com.
2344,192.5.6.30,2015-07-22 20:00:04.251743,-,ADD,A,172800,ns1.unitedlayer.com.,209.237.230.11
2345,192.5.6.30,2015-07-22 20:00:04.251743,-,ADD,A,172800,ns2.unitedlayer.com.,209.237.230.22
2346,192.5.6.30,2015-07-22 20:00:04.251743,-,ADD,A,172800,ns3.unitedlayer.com.,209.237.230.130
2347,192.5.6.30,2015-07-22 20:00:04.251743,-,ADD,A,172800,ns4.unitedlayer.com.,207.7.150.77
2348,192.5.6.30,2015-07-22 20:00:04.251998,-,AUTH,NS,172800,unitedlayer.com.,ns1.unitedlayer.com.
2349,192.5.6.30,2015-07-22 20:00:04.251998,-,AUTH,NS,172800,unitedlayer.com.,ns2.unitedlayer.com.
2350,192.5.6.30,2015-07-22 20:00:04.251998,-,AUTH,NS,172800,unitedlayer.com.,ns3.unitedlayer.com.
2351,192.5.6.30,2015-07-22 20:00:04.251998,-,AUTH,NS,172800,unitedlayer.com.,ns4.unitedlayer.com.
2352,192.5.6.30,2015-07-22 20:00:04.251998,-,ADD,A,172800,ns1.unitedlayer.com.,209.237.230.11
2353,192.5.6.30,2015-07-22 20:00:04.251998,-,ADD,A,172800,ns2.unitedlayer.com.,209.237.230.22
2354,192.5.6.30,2015-07-22 20:00:04.251998,-,ADD,A,172800,ns3.unitedlayer.com.,209.237.230.130
2355,192.5.6.30,2015-07-22 20:00:04.251998,-,ADD,A,172800,ns4.unitedlayer.com.,207.7.150.77
2356,192.5.6.30,2015-07-22 20:00:04.252030,-,AUTH,NS,172800,unitedlayer.com.,ns1.unitedlayer.com.
2357,192.5.6.30,2015-07-22 20:00:04.252030,-,AUTH,NS,172800,unitedlayer.com.,ns2.unitedlayer.com.
2358,192.5.6.30,2015-07-22 20:00:04.252030,-,AUTH,NS,172800,unitedlayer.com.,ns3.unitedlayer.com.
2359,192.5.6.30,2015-07-22 20:00:04.252030,-,AUTH,NS,172800,unitedlayer.com.,ns4.unitedlayer.com.
2360,192.5.6.30,2015-07-22 20:00:04.252030,-,ADD,A,172800,ns1.unitedlayer.com.,209.237.230.11
2361,192.5.6.30,2015-07-22 20:00:04.252030,-,ADD,A,172800,ns2.unitedlayer.com.,209.237.230.22
2362,192.5.6.30,2015-07-22 20:00:04.252030,-,ADD,A,172800,ns3.unitedlayer.com.,209.237.230.130
2363,192.5.6.30,2015-07-22 20:00:04.252030,-,ADD,A,172800,ns4.unitedlayer.com.,207.7.150.77
2364,192.5.6.30,2015-07-22 20:00:04.261739,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2365,192.5.6.30,2015-07-22 20:00:04.261739,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2366,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2367,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2368,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2369,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2370,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2371,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2372,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2373,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2374,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2375,192.5.6.30,2015-07-22 20:00:04.261739,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2376,192.5.6.30,2015-07-22 20:00:04.262005,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2377,192.5.6.30,2015-07-22 20:00:04.262005,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2378,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2379,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2380,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2381,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2382,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2383,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2384,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2385,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2386,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2387,192.5.6.30,2015-07-22 20:00:04.262005,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2388,192.5.6.30,2015-07-22 20:00:04.262030,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2389,192.5.6.30,2015-07-22 20:00:04.262030,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2390,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2391,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
